iter	RMSE
49828	2136.434646
49829	2136.385615
49830	2136.313467
49831	2136.273873
49832	2136.221814
49833	2136.210124
49834	2136.154729
49835	2136.130791
49836	2136.094968
49837	2135.98536
49838	2135.904035
49839	2135.765781
49840	2135.689179
49841	2135.685283
49842	2135.619004
49843	2135.562514
49844	2135.560431
49845	2135.358112
49846	2135.355025
49847	2135.33269
49848	2135.324568
49849	2135.308036
49850	2135.269352
49851	2135.091481
49852	2134.953721
49853	2134.935622
49854	2134.833983
49855	2134.641861
49856	2134.371635
49857	2134.364045
49858	2134.355683
49859	2134.2821
49860	2134.206285
49861	2134.200478
49862	2134.168932
49863	2134.13863
49864	2133.917216
49865	2133.877653
49866	2133.787332
49867	2133.691605
49868	2133.690383
49869	2133.601363
49870	2133.500702
49871	2133.442766
49872	2133.437618
49873	2133.400448
49874	2133.363793
49875	2133.352561
49876	2133.261261
49877	2133.238196
49878	2133.223508
49879	2133.207925
49880	2133.201151
49881	2133.182031
49882	2133.162182
49883	2133.042205
49884	2132.894762
49885	2132.884579
49886	2132.874459
49887	2132.788131
49888	2132.756065
49889	2132.750338
49890	2132.706563
49891	2132.655094
49892	2132.559099
49893	2132.468983
49894	2132.421146
49895	2132.306049
49896	2132.210945
49897	2132.164238
49898	2132.136147
49899	2132.11772
49900	2131.995304
49901	2131.903585
49902	2131.698015
49903	2131.692314
49904	2131.681362
49905	2131.624899
49906	2131.573495
49907	2131.504858
49908	2131.467053
49909	2131.451551
49910	2131.348183
49911	2131.302268
49912	2131.215855
49913	2131.099357
49914	2131.064576
49915	2131.059321
49916	2131.027611
49917	2131.006505
49918	2130.943801
49919	2130.856214
49920	2130.756747
49921	2130.737466
49922	2130.627699
49923	2130.422078
49924	2130.367074
49925	2130.320236
49926	2130.27713
49927	2130.222531
49928	2130.115674
49929	2129.997623
49930	2129.976675
49931	2129.968444
49932	2129.917605
49933	2129.853295
49934	2129.818404
49935	2129.806243
49936	2129.770664
49937	2129.652998
49938	2129.630387
49939	2129.555884
49940	2129.511537
49941	2129.41522
49942	2129.365786
49943	2129.183707
49944	2129.169637
49945	2129.147205
49946	2129.121276
49947	2129.115512
49948	2129.07441
49949	2129.072273
49950	2129.046548
49951	2128.957259
49952	2128.922502
49953	2128.917382
49954	2128.787018
49955	2128.722944
49956	2128.610499
49957	2128.593547
49958	2128.45651
49959	2128.408233
49960	2128.293573
49961	2128.276167
49962	2128.274967
49963	2128.212184
49964	2128.210419
49965	2128.161477
49966	2127.903808
49967	2127.848647
49968	2127.808278
49969	2127.760525
49970	2127.74946
49971	2127.736945
49972	2127.709238
49973	2127.635928
49974	2127.585693
49975	2127.582111
49976	2127.464078
49977	2127.401925
49978	2127.362816
49979	2127.228007
49980	2127.186982
49981	2127.065242
49982	2126.988725
49983	2126.82898
49984	2126.800103
49985	2126.693278
49986	2126.591039
49987	2126.489116
49988	2126.434302
49989	2126.362743
49990	2126.350744
49991	2126.285466
49992	2126.167626
49993	2126.109805
49994	2126.057906
49995	2126.031235
49996	2126.013415
49997	2125.874076
49998	2125.751893
49999	2125.666802
50000	2125.620066
50001	2125.587126
50002	2125.541193
50003	2125.48271
50004	2125.395292
50005	2125.329747
50006	2125.208992
50007	2125.193775
50008	2125.192312
50009	2125.07304
50010	2124.947271
50011	2124.915024
50012	2124.557545
50013	2124.422523
50014	2124.412584
50015	2124.34023
50016	2124.283276
50017	2124.260272
50018	2124.197565
50019	2124.17162
50020	2124.1638
50021	2123.939078
50022	2123.832776
50023	2123.781254
50024	2123.625987
50025	2123.617539
50026	2123.492111
50027	2123.485061
50028	2123.413216
50029	2123.288997
50030	2123.197909
50031	2123.152845
50032	2123.115503
50033	2123.084784
50034	2123.010076
50035	2122.821764
50036	2122.780228
50037	2122.767867
50038	2122.627232
50039	2122.598736
50040	2122.458096
50041	2122.416837
50042	2122.322894
50043	2122.259314
50044	2122.165892
50045	2122.035711
50046	2122.030191
50047	2121.97647
50048	2121.968795
50049	2121.962445
50050	2121.95825
50051	2121.939373
50052	2121.776718
50053	2121.743007
50054	2121.740735
50055	2121.659117
50056	2121.596062
50057	2121.581161
50058	2121.491719
50059	2121.361471
50060	2121.289348
50061	2121.265411
50062	2121.252285
50063	2121.194526
50064	2121.16789
50065	2121.055036
50066	2121.038279
50067	2121.002248
50068	2120.981756
50069	2120.903998
50070	2120.842313
50071	2120.82437
50072	2120.743151
50073	2120.695285
50074	2120.690598
50075	2120.686559
50076	2120.608869
50077	2120.552456
50078	2120.4955
50079	2120.470055
50080	2120.456114
50081	2120.358899
50082	2120.253052
50083	2120.076327
50084	2120.054956
50085	2120.022635
50086	2119.975211
50087	2119.947013
50088	2119.831608
50089	2119.686489
50090	2119.622746
50091	2119.471064
50092	2119.423274
50093	2119.334687
50094	2119.239659
50095	2119.210448
50096	2119.192785
50097	2119.189846
50098	2119.057582
50099	2118.996588
50100	2118.926831
50101	2118.900119
50102	2118.821096
50103	2118.802498
50104	2118.779011
50105	2118.713426
50106	2118.633489
50107	2118.605733
50108	2118.552989
50109	2118.509917
50110	2118.454648
50111	2118.338641
50112	2118.261957
50113	2118.217502
50114	2118.130486
50115	2118.033952
50116	2117.938494
50117	2117.805254
50118	2117.749061
50119	2117.638523
50120	2117.604403
50121	2117.600184
50122	2117.472394
50123	2117.442556
50124	2117.34441
50125	2117.193984
50126	2117.138907
50127	2116.964466
50128	2116.928696
50129	2116.884714
50130	2116.818704
50131	2116.777066
50132	2116.694984
50133	2116.647193
50134	2116.57501
50135	2116.566002
50136	2116.542159
50137	2116.458309
50138	2116.307366
50139	2116.22172
50140	2116.132312
50141	2116.053722
50142	2116.021004
50143	2115.784035
50144	2115.750097
50145	2115.686281
50146	2115.481055
50147	2115.354774
50148	2115.350671
50149	2115.35019
50150	2115.270248
50151	2115.243402
50152	2115.218534
50153	2115.210084
50154	2115.192741
50155	2115.031925
50156	2114.924242
50157	2114.796366
50158	2114.769965
50159	2114.619694
50160	2114.570329
50161	2114.562128
50162	2114.537804
50163	2114.508134
50164	2114.489122
50165	2114.355649
50166	2114.170444
50167	2114.128165
50168	2114.036531
50169	2113.985068
50170	2113.936841
50171	2113.798926
50172	2113.729498
50173	2113.705679
50174	2113.538395
50175	2113.493849
50176	2113.405278
50177	2113.375103
50178	2113.182487
50179	2113.005683
50180	2112.949666
50181	2112.836406
50182	2112.777883
50183	2112.730676
50184	2112.723694
50185	2112.671571
50186	2112.669711
50187	2112.620349
50188	2112.605906
50189	2112.599329
50190	2112.545898
50191	2112.465074
50192	2112.380274
50193	2112.246491
50194	2112.154572
50195	2112.138265
50196	2112.101101
50197	2111.966124
50198	2111.932631
50199	2111.881634
50200	2111.802002
50201	2111.787863
50202	2111.686968
50203	2111.651176
50204	2111.589612
50205	2111.486895
50206	2111.458671
50207	2111.424655
50208	2111.359425
50209	2111.24206
50210	2111.215744
50211	2111.193698
50212	2111.182565
50213	2111.116854
50214	2111.056639
50215	2110.826872
50216	2110.7517
50217	2110.747277
50218	2110.692442
50219	2110.610307
50220	2110.515562
50221	2110.437231
50222	2110.289669
50223	2110.229831
50224	2110.156988
50225	2110.150598
50226	2110.098506
50227	2110.01431
50228	2110.008658
50229	2109.941253
50230	2109.857814
50231	2109.839662
50232	2109.769038
50233	2109.621702
50234	2109.571636
50235	2109.551131
50236	2109.481788
50237	2109.374166
50238	2109.247487
50239	2109.206017
50240	2109.184611
50241	2109.101866
50242	2109.032773
50243	2108.925768
50244	2108.815275
50245	2108.780747
50246	2108.748496
50247	2108.524438
50248	2108.460291
50249	2108.409613
50250	2108.235305
50251	2108.209702
50252	2108.204838
50253	2108.0662
50254	2107.981643
50255	2107.975584
50256	2107.904531
50257	2107.763286
50258	2107.633485
50259	2107.487112
50260	2107.380181
50261	2107.338734
50262	2107.247451
50263	2107.192189
50264	2107.088459
50265	2107.076388
50266	2106.918054
50267	2106.757913
50268	2106.744035
50269	2106.716263
50270	2106.608927
50271	2106.607886
50272	2106.474176
50273	2106.463197
50274	2106.396639
50275	2106.358537
50276	2106.266885
50277	2106.211047
50278	2106.197311
50279	2106.188534
50280	2106.106549
50281	2106.079183
50282	2106.041976
50283	2106.032845
50284	2105.972003
50285	2105.957146
50286	2105.779339
50287	2105.688347
50288	2105.570123
50289	2105.556433
50290	2105.552337
50291	2105.52055
50292	2105.49675
50293	2105.350342
50294	2105.338427
50295	2105.217756
50296	2105.201799
50297	2105.175685
50298	2105.071227
50299	2105.047021
50300	2105.015018
50301	2104.973862
50302	2104.932775
50303	2104.885383
50304	2104.702899
50305	2104.656069
50306	2104.612419
50307	2104.548279
50308	2104.413896
50309	2104.391022
50310	2104.359521
50311	2104.221439
50312	2104.160988
50313	2104.135162
50314	2104.131119
50315	2104.103473
50316	2104.046161
50317	2104.042106
50318	2103.856883
50319	2103.721686
50320	2103.502217
50321	2103.439937
50322	2103.419493
50323	2103.379599
50324	2103.317418
50325	2103.285464
50326	2103.240762
50327	2103.199098
50328	2103.187655
50329	2103.134046
50330	2103.016751
50331	2102.966236
50332	2102.750517
50333	2102.73522
50334	2102.677517
50335	2102.625065
50336	2102.620328
50337	2102.394538
50338	2102.338767
50339	2102.337355
50340	2102.3362
50341	2102.289613
50342	2102.27041
50343	2102.21628
50344	2102.166048
50345	2102.051464
50346	2101.949393
50347	2101.864827
50348	2101.855185
50349	2101.819713
50350	2101.737874
50351	2101.727852
50352	2101.671624
50353	2101.658059
50354	2101.611495
50355	2101.459823
50356	2101.428727
50357	2101.322645
50358	2101.261801
50359	2101.234416
50360	2101.221821
50361	2101.204009
50362	2101.182877
50363	2101.129391
50364	2101.092799
50365	2101.069066
50366	2100.973829
50367	2100.931094
50368	2100.810501
50369	2100.649352
50370	2100.621533
50371	2100.514973
50372	2100.393071
50373	2100.344053
50374	2100.278914
50375	2100.1254
50376	2100.059922
50377	2100.031072
50378	2099.9604
50379	2099.926887
50380	2099.753991
50381	2099.698425
50382	2099.679733
50383	2099.609197
50384	2099.573773
50385	2099.461989
50386	2099.233933
50387	2099.229194
50388	2099.216668
50389	2099.197805
50390	2099.109913
50391	2099.006004
50392	2098.990032
50393	2098.961748
50394	2098.946758
50395	2098.852928
50396	2098.695053
50397	2098.634082
50398	2098.586848
50399	2098.527815
50400	2098.48332
50401	2098.406613
50402	2098.308629
50403	2098.213805
50404	2098.161473
50405	2098.133644
50406	2097.936549
50407	2097.842506
50408	2097.810933
50409	2097.796466
50410	2097.672332
50411	2097.639849
50412	2097.607253
50413	2097.547316
50414	2097.464005
50415	2097.378588
50416	2097.351114
50417	2097.29709
50418	2097.162098
50419	2097.062303
50420	2097.040692
50421	2096.976847
50422	2096.959947
50423	2096.924221
50424	2096.916393
50425	2096.896646
50426	2096.881222
50427	2096.832789
50428	2096.746776
50429	2096.682172
50430	2096.633906
50431	2096.617184
50432	2096.592418
50433	2096.506073
50434	2096.475256
50435	2096.419875
50436	2096.367617
50437	2096.31168
50438	2096.092122
50439	2095.99208
50440	2095.983267
50441	2095.955527
50442	2095.913129
50443	2095.90689
50444	2095.775409
50445	2095.704339
50446	2095.475385
50447	2095.379603
50448	2095.370766
50449	2095.340374
50450	2095.315579
50451	2095.259977
50452	2095.089159
50453	2095.052814
50454	2095.036436
50455	2095.02524
50456	2094.939938
50457	2094.925356
50458	2094.906407
50459	2094.871211
50460	2094.849459
50461	2094.811387
50462	2094.639905
50463	2094.628956
50464	2094.578488
50465	2094.573274
50466	2094.545736
50467	2094.513982
50468	2094.488943
50469	2094.379776
50470	2094.367391
50471	2094.21932
50472	2094.179728
50473	2094.15118
50474	2094.13845
50475	2094.074591
50476	2093.897392
50477	2093.821985
50478	2093.780172
50479	2093.685762
50480	2093.600248
50481	2093.587931
50482	2093.555472
50483	2093.551983
50484	2093.540274
50485	2093.467485
50486	2093.459412
50487	2093.400149
50488	2093.380591
50489	2092.991834
50490	2092.941537
50491	2092.851009
50492	2092.847735
50493	2092.721927
50494	2092.633948
50495	2092.546607
50496	2092.534147
50497	2092.458535
50498	2092.410062
50499	2092.380076
50500	2092.369953
50501	2092.343769
50502	2092.218844
50503	2092.171316
50504	2092.092533
50505	2092.084516
50506	2092.060479
50507	2092.005783
50508	2091.973412
50509	2091.914828
50510	2091.793567
50511	2091.693912
50512	2091.658105
50513	2091.565824
50514	2091.518635
50515	2091.466301
50516	2091.350377
50517	2091.311228
50518	2091.203214
50519	2091.185149
50520	2091.086524
50521	2091.057243
50522	2090.968331
50523	2090.920939
50524	2090.796168
50525	2090.719645
50526	2090.570863
50527	2090.376761
50528	2090.290405
50529	2090.164074
50530	2090.145802
50531	2090.111272
50532	2090.109355
50533	2090.086095
50534	2089.881672
50535	2089.721171
50536	2089.700126
50537	2089.588475
50538	2089.514336
50539	2089.509483
50540	2089.272738
50541	2089.165632
50542	2089.158433
50543	2089.116372
50544	2089.068558
50545	2089.035682
50546	2088.95813
50547	2088.877836
50548	2088.853996
50549	2088.8289
50550	2088.782739
50551	2088.768324
50552	2088.697476
50553	2088.686795
50554	2088.573069
50555	2088.458435
50556	2088.44488
50557	2088.337301
50558	2088.241431
50559	2088.229033
50560	2088.216645
50561	2088.190929
50562	2088.129671
50563	2088.076
50564	2087.874722
50565	2087.833448
50566	2087.797742
50567	2087.667556
50568	2087.655192
50569	2087.624955
50570	2087.527335
50571	2087.494404
50572	2087.436925
50573	2087.356896
50574	2087.292407
50575	2087.290392
50576	2087.278942
50577	2087.200239
50578	2087.037506
50579	2087.002594
50580	2086.968997
50581	2086.834658
50582	2086.789702
50583	2086.767876
50584	2086.607873
50585	2086.593666
50586	2086.496462
50587	2086.448942
50588	2086.413606
50589	2086.354959
50590	2086.286654
50591	2086.204135
50592	2085.818671
50593	2085.80251
50594	2085.750374
50595	2085.562213
50596	2085.509172
50597	2085.444683
50598	2085.420562
50599	2085.364492
50600	2085.246598
50601	2085.091176
50602	2085.062105
50603	2084.992051
50604	2084.975749
50605	2084.899533
50606	2084.737054
50607	2084.716317
50608	2084.678532
50609	2084.653288
50610	2084.480943
50611	2084.399876
50612	2084.265925
50613	2084.172032
50614	2084.06149
50615	2083.803098
50616	2083.784403
50617	2083.740748
50618	2083.690967
50619	2083.688383
50620	2083.629232
50621	2083.608798
50622	2083.584297
50623	2083.567645
50624	2083.471272
50625	2083.438924
50626	2083.407683
50627	2083.395313
50628	2083.349986
50629	2083.307853
50630	2083.269251
50631	2083.227655
50632	2083.137236
50633	2083.102153
50634	2083.09827
50635	2083.091891
50636	2082.964414
50637	2082.84128
50638	2082.769489
50639	2082.641047
50640	2082.621771
50641	2082.614139
50642	2082.445634
50643	2082.29731
50644	2082.237219
50645	2082.230358
50646	2082.225013
50647	2082.137583
50648	2082.124615
50649	2082.116491
50650	2081.995527
50651	2081.959051
50652	2081.854913
50653	2081.83356
50654	2081.780918
50655	2081.688289
50656	2081.665546
50657	2081.526634
50658	2081.411412
50659	2081.383154
50660	2081.329546
50661	2081.296574
50662	2081.272955
50663	2081.239514
50664	2081.075404
50665	2081.027807
50666	2080.970864
50667	2080.819914
50668	2080.778541
50669	2080.6816
50670	2080.495685
50671	2080.419085
50672	2080.334957
50673	2080.164817
50674	2079.97101
50675	2079.92554
50676	2079.92332
50677	2079.811546
50678	2079.734726
50679	2079.723303
50680	2079.67804
50681	2079.586321
50682	2079.455159
50683	2079.371875
50684	2079.33893
50685	2079.256165
50686	2079.254147
50687	2079.187814
50688	2079.177705
50689	2079.10369
50690	2079.086651
50691	2079.085358
50692	2079.032606
50693	2079.00586
50694	2078.965585
50695	2078.876014
50696	2078.843335
50697	2078.775308
50698	2078.773809
50699	2078.690465
50700	2078.60492
50701	2078.515724
50702	2078.496469
50703	2078.441626
50704	2078.364888
50705	2078.362618
50706	2078.356285
50707	2078.267296
50708	2078.113817
50709	2078.063594
50710	2078.050079
50711	2078.009255
50712	2078.001162
50713	2077.97712
50714	2077.948266
50715	2077.926383
50716	2077.905629
50717	2077.825388
50718	2077.804993
50719	2077.775858
50720	2077.727595
50721	2077.71513
50722	2077.570786
50723	2077.545921
50724	2077.5176
50725	2077.457389
50726	2077.305829
50727	2077.249069
50728	2077.11377
50729	2077.109892
50730	2076.963884
50731	2076.910802
50732	2076.862879
50733	2076.820475
50734	2076.726258
50735	2076.708907
50736	2076.550375
50737	2076.506859
50738	2076.481604
50739	2076.436411
50740	2076.308771
50741	2076.195066
50742	2076.165434
50743	2076.052049
50744	2076.002935
50745	2075.967561
50746	2075.897675
50747	2075.734824
50748	2075.728588
50749	2075.696188
50750	2075.628234
50751	2075.595632
50752	2075.52629
50753	2075.501624
50754	2075.461089
50755	2075.430979
50756	2075.274407
50757	2075.181097
50758	2075.15942
50759	2075.156048
50760	2075.008328
50761	2074.989279
50762	2074.891176
50763	2074.728568
50764	2074.615141
50765	2074.594446
50766	2074.57365
50767	2074.382562
50768	2074.317812
50769	2074.281612
50770	2074.227862
50771	2074.215663
50772	2074.183264
50773	2074.147367
50774	2074.015961
50775	2073.985699
50776	2073.976984
50777	2073.909621
50778	2073.901034
50779	2073.881142
50780	2073.786637
50781	2073.754379
50782	2073.710055
50783	2073.669234
50784	2073.597544
50785	2073.586925
50786	2073.481633
50787	2073.332991
50788	2073.310449
50789	2073.239592
50790	2073.209276
50791	2073.177882
50792	2073.134167
50793	2072.991464
50794	2072.989131
50795	2072.872769
50796	2072.811669
50797	2072.701845
50798	2072.540021
50799	2072.519702
50800	2072.347898
50801	2072.311052
50802	2072.225364
50803	2072.158215
50804	2072.071911
50805	2072.041778
50806	2071.997554
50807	2071.957366
50808	2071.950231
50809	2071.909749
50810	2071.837882
50811	2071.834712
50812	2071.816196
50813	2071.79142
50814	2071.716993
50815	2071.683492
50816	2071.662493
50817	2071.583059
50818	2071.547682
50819	2071.45973
50820	2071.366813
50821	2071.296333
50822	2071.237311
50823	2071.19819
50824	2071.156627
50825	2071.116145
50826	2070.816822
50827	2070.720421
50828	2070.681846
50829	2070.671538
50830	2070.607352
50831	2070.54175
50832	2070.374515
50833	2070.364083
50834	2070.219483
50835	2070.180066
50836	2069.861515
50837	2069.826957
50838	2069.794033
50839	2069.731909
50840	2069.642242
50841	2069.626574
50842	2069.50183
50843	2069.46608
50844	2069.339702
50845	2069.229844
50846	2069.177844
50847	2069.077603
50848	2069.044569
50849	2068.950543
50850	2068.889495
50851	2068.882394
50852	2068.784709
50853	2068.766241
50854	2068.641058
50855	2068.631338
50856	2068.575082
50857	2068.560655
50858	2068.442076
50859	2068.402793
50860	2068.399016
50861	2068.389478
50862	2068.311878
50863	2068.281818
50864	2068.234057
50865	2068.228357
50866	2068.155485
50867	2068.150932
50868	2068.147377
50869	2068.003456
50870	2067.980337
50871	2067.917584
50872	2067.854834
50873	2067.784647
50874	2067.73973
50875	2067.56984
50876	2067.543826
50877	2067.515494
50878	2067.361573
50879	2067.352723
50880	2067.327464
50881	2067.255874
50882	2067.212689
50883	2067.188414
50884	2067.162819
50885	2067.059827
50886	2067.013128
50887	2066.980253
50888	2066.801228
50889	2066.728335
50890	2066.680106
50891	2066.635382
50892	2066.591249
50893	2066.57537
50894	2066.56206
50895	2066.533555
50896	2066.393587
50897	2066.345734
50898	2066.273931
50899	2066.157289
50900	2066.008942
50901	2065.991859
50902	2065.756728
50903	2065.694927
50904	2065.685899
50905	2065.541907
50906	2065.482659
50907	2065.472885
50908	2065.445257
50909	2065.410516
50910	2065.372307
50911	2065.346263
50912	2065.313713
50913	2065.241037
50914	2065.229451
50915	2065.221681
50916	2065.187608
50917	2065.182288
50918	2065.1782
50919	2065.129276
50920	2065.122407
50921	2065.043925
50922	2065.014434
50923	2064.914361
50924	2064.749975
50925	2064.699796
50926	2064.67557
50927	2064.651421
50928	2064.605148
50929	2064.570152
50930	2064.517357
50931	2064.39999
50932	2064.351486
50933	2064.297111
50934	2064.259206
50935	2064.244308
50936	2064.161254
50937	2064.134727
50938	2064.128508
50939	2064.087859
50940	2064.038895
50941	2064.02581
50942	2063.89852
50943	2063.862969
50944	2063.739781
50945	2063.676239
50946	2063.578739
50947	2063.396777
50948	2063.345647
50949	2063.180746
50950	2063.089465
50951	2063.045749
50952	2063.031484
50953	2062.875357
50954	2062.67325
50955	2062.561707
50956	2062.483369
50957	2062.407274
50958	2062.328015
50959	2062.285902
50960	2062.240734
50961	2062.180241
50962	2062.135683
50963	2062.075269
50964	2062.04761
50965	2061.91999
50966	2061.811997
50967	2061.798482
50968	2061.66211
50969	2061.590168
50970	2061.572437
50971	2061.447361
50972	2061.363668
50973	2061.292911
50974	2061.246402
50975	2061.213706
50976	2061.150098
50977	2061.04501
50978	2061.014083
50979	2061.007272
50980	2060.924635
50981	2060.806071
50982	2060.770677
50983	2060.767708
50984	2060.752546
50985	2060.746823
50986	2060.744349
50987	2060.735729
50988	2060.644497
50989	2060.531365
50990	2060.496128
50991	2060.489664
50992	2060.344481
50993	2060.298408
50994	2060.175128
50995	2060.119042
50996	2060.063242
50997	2060.029973
50998	2059.789883
50999	2059.728021
51000	2059.705556
51001	2059.595202
51002	2059.574607
51003	2059.387974
51004	2059.344474
51005	2059.325369
51006	2059.318313
51007	2059.280223
51008	2059.266189
51009	2059.218926
51010	2059.200202
51011	2059.168585
51012	2059.159451
51013	2059.132449
51014	2058.949257
51015	2058.877521
51016	2058.873547
51017	2058.634879
51018	2058.55762
51019	2058.47597
51020	2058.460717
51021	2058.435657
51022	2058.405029
51023	2058.366751
51024	2058.341121
51025	2058.18218
51026	2058.175859
51027	2058.05558
51028	2057.735403
51029	2057.688954
51030	2057.505057
51031	2057.50341
51032	2057.497168
51033	2057.436881
51034	2057.428304
51035	2057.400468
51036	2057.345821
51037	2057.307907
51038	2057.285216
51039	2057.207483
51040	2057.202675
51041	2057.129352
51042	2057.06514
51043	2057.036355
51044	2056.972338
51045	2056.944746
51046	2056.903029
51047	2056.876283
51048	2056.796503
51049	2056.729464
51050	2056.664926
51051	2056.412039
51052	2056.37256
51053	2056.365709
51054	2056.347272
51055	2056.338633
51056	2056.307971
51057	2056.294576
51058	2056.292867
51059	2056.256058
51060	2056.189745
51061	2056.158332
51062	2056.148566
51063	2056.124812
51064	2056.075989
51065	2056.045113
51066	2055.878616
51067	2055.78671
51068	2055.751393
51069	2055.737639
51070	2055.695969
51071	2055.676351
51072	2055.657777
51073	2055.521569
51074	2055.420518
51075	2055.409151
51076	2055.407434
51077	2055.372811
51078	2055.31015
51079	2055.295222
51080	2055.293981
51081	2055.214218
51082	2055.105802
51083	2054.989568
51084	2054.926436
51085	2054.831612
51086	2054.785767
51087	2054.773296
51088	2054.694523
51089	2054.686913
51090	2054.605987
51091	2054.488358
51092	2054.475335
51093	2054.359277
51094	2054.304218
51095	2054.250245
51096	2054.190875
51097	2054.151099
51098	2054.096855
51099	2054.048341
51100	2053.839685
51101	2053.763355
51102	2053.701845
51103	2053.628649
51104	2053.516499
51105	2053.471905
51106	2053.369651
51107	2053.366607
51108	2053.242125
51109	2053.196096
51110	2053.186645
51111	2053.169287
51112	2053.133251
51113	2053.130499
51114	2053.067412
51115	2052.973565
51116	2052.900068
51117	2052.886997
51118	2052.682331
51119	2052.652601
51120	2052.561904
51121	2052.517877
51122	2052.474514
51123	2052.456574
51124	2052.355037
51125	2052.329236
51126	2052.315945
51127	2052.223855
51128	2052.124483
51129	2052.076579
51130	2051.98934
51131	2051.984638
51132	2051.982221
51133	2051.968842
51134	2051.934718
51135	2051.880059
51136	2051.840901
51137	2051.821461
51138	2051.816327
51139	2051.601687
51140	2051.599558
51141	2051.522524
51142	2051.478247
51143	2051.359848
51144	2051.315519
51145	2051.30563
51146	2051.301594
51147	2051.133427
51148	2051.057143
51149	2051.055025
51150	2051.003707
51151	2050.947983
51152	2050.829458
51153	2050.763298
51154	2050.759271
51155	2050.713515
51156	2050.533271
51157	2050.347162
51158	2050.318841
51159	2050.311488
51160	2050.231518
51161	2050.144928
51162	2050.14407
51163	2050.12485
51164	2050.009097
51165	2049.975381
51166	2049.917279
51167	2049.866922
51168	2049.864485
51169	2049.715272
51170	2049.663907
51171	2049.660587
51172	2049.653596
51173	2049.629941
51174	2049.624777
51175	2049.589162
51176	2049.584832
51177	2049.493568
51178	2049.323449
51179	2049.289099
51180	2049.257277
51181	2049.152675
51182	2049.112164
51183	2048.991935
51184	2048.923598
51185	2048.704551
51186	2048.615995
51187	2048.399358
51188	2048.297483
51189	2048.133809
51190	2048.01606
51191	2047.911343
51192	2047.750317
51193	2047.512745
51194	2047.491835
51195	2047.427424
51196	2047.370164
51197	2047.261686
51198	2047.21026
51199	2047.07161
51200	2047.04523
51201	2046.966215
51202	2046.871863
51203	2046.870163
51204	2046.868494
51205	2046.858962
51206	2046.804792
51207	2046.745079
51208	2046.670577
51209	2046.468275
51210	2046.345441
51211	2046.291677
51212	2046.10561
51213	2045.867961
51214	2045.8379
51215	2045.823981
51216	2045.682232
51217	2045.593872
51218	2045.484399
51219	2045.478021
51220	2045.430512
51221	2045.38638
51222	2045.358853
51223	2045.334434
51224	2045.303525
51225	2045.186731
51226	2045.150586
51227	2045.032972
51228	2044.983953
51229	2044.940823
51230	2044.904174
51231	2044.841462
51232	2044.750486
51233	2044.711283
51234	2044.600708
51235	2044.556769
51236	2044.539403
51237	2044.518963
51238	2044.456233
51239	2044.357998
51240	2044.345269
51241	2044.261554
51242	2044.257049
51243	2044.198831
51244	2044.084728
51245	2044.032462
51246	2043.972817
51247	2043.81746
51248	2043.659219
51249	2043.625674
51250	2043.613447
51251	2043.585079
51252	2043.564299
51253	2043.388833
51254	2043.366295
51255	2043.343347
51256	2043.316288
51257	2043.255476
51258	2043.182368
51259	2043.126399
51260	2043.064159
51261	2042.959241
51262	2042.872256
51263	2042.838957
51264	2042.818086
51265	2042.804889
51266	2042.784825
51267	2042.750868
51268	2042.746421
51269	2042.722701
51270	2042.679233
51271	2042.669014
51272	2042.661245
51273	2042.558373
51274	2042.52988
51275	2042.492813
51276	2042.284005
51277	2042.272113
51278	2042.25095
51279	2042.199608
51280	2042.177123
51281	2042.152363
51282	2042.147687
51283	2042.091869
51284	2042.055606
51285	2041.974852
51286	2041.965707
51287	2041.941266
51288	2041.935046
51289	2041.904712
51290	2041.881805
51291	2041.867835
51292	2041.839492
51293	2041.721237
51294	2041.682415
51295	2041.568825
51296	2041.520713
51297	2041.51604
51298	2041.498989
51299	2041.490219
51300	2041.375932
51301	2041.313457
51302	2041.180084
51303	2041.14849
51304	2041.140401
51305	2041.064776
51306	2040.977693
51307	2040.841374
51308	2040.820009
51309	2040.795081
51310	2040.772499
51311	2040.636845
51312	2040.623074
51313	2040.593484
51314	2040.555729
51315	2040.540072
51316	2040.526776
51317	2040.402446
51318	2040.335444
51319	2040.311126
51320	2040.279158
51321	2040.263478
51322	2040.253838
51323	2040.243191
51324	2040.162766
51325	2040.145551
51326	2040.091782
51327	2040.038787
51328	2039.955687
51329	2039.875188
51330	2039.774849
51331	2039.769152
51332	2039.764519
51333	2039.725833
51334	2039.662546
51335	2039.622553
51336	2039.517019
51337	2039.438874
51338	2039.433923
51339	2039.429746
51340	2039.400433
51341	2039.388499
51342	2039.336885
51343	2039.282062
51344	2039.041495
51345	2038.978774
51346	2038.885204
51347	2038.867794
51348	2038.829875
51349	2038.780896
51350	2038.735953
51351	2038.724269
51352	2038.677334
51353	2038.640197
51354	2038.551367
51355	2038.471383
51356	2038.33525
51357	2038.253729
51358	2038.140738
51359	2038.103418
51360	2038.004322
51361	2037.956332
51362	2037.905243
51363	2037.836397
51364	2037.728781
51365	2037.65206
51366	2037.642484
51367	2037.618894
51368	2037.580197
51369	2037.555037
51370	2037.456121
51371	2037.386685
51372	2037.362107
51373	2037.321304
51374	2037.259241
51375	2037.074115
51376	2037.034639
51377	2036.957389
51378	2036.93406
51379	2036.889027
51380	2036.824903
51381	2036.73188
